,movie_title,actor_name,actor_id
18821,psycho beach party,Beth Broderick,45391.0
18822,the big tease,Mary McCormack,1980.0
18823,"buen dÃ­a, ramÃ³n",Arcelia RamÃ­rez,
18824,trust,Zoe Levin,1190917.0
18825,an everlasting piece,Pauline McLynn,69465.0
18826,among giants,Rob Jarvis,1214693.0
18827,adore,Ben Mendelsohn,77335.0
18828,the velocity of gary,Olivia d'Abo,46423.0
18829,mondays in the sun,Aida Folch,16872.0
18830,stake land,Nick Damici,67580.0
18831,sonny with a chanceÂ            ,Brandon Mychal Smith,427978.0
18832,the last time i committed suicide,Gretchen Mol,15370.0
18833,futuro beach,JesuÃ­ta Barbosa,
18834,another happy day,Demi Moore,3416.0
18835,a lonely place to die,Sean Harris,16702.0
18836,nothing,Marie-JosÃ©e Croze,
18837,the geographer drank his globe away,Eugenia Khirivskaya,
18838,1776,Howard Caine,12159.0
18839,inescapable,Fadia Nadda,947323.0
18840,hell's angels,James Hall,128221.0
18841,purple violets,Peter Jacobson,31514.0
18842,the veil,Kira McLean,1646330.0
18843,the loved ones,Victoria Thaine,63313.0
18844,no vacancy,Black Thomas,54506.0
18845,how to fall in love,Brooke D'Orsay,42297.0
18846,the perfect wave,Diana Vickers,1231992.0
18847,ben-hur,Moises Arias,57412.0
18848,a man for all seasons,Paul Scofield,13324.0
18849,network,William Holden,8252.0
18850,gone with the wind,Thomas Mitchell,3383.0
18851,desert dancer,Marama Corlett,1312266.0
18852,major dundee,Warren Oates,8255.0
18853,down for life,Nicholas Gonzalez,61852.0
18854,annie get your gun,Betty Hutton,97182.0
18855,four lions,Alex Macqueen,126042.0
18856,house of sand,Fernanda Torres,87335.0
18857,defendor,Charlotte Sullivan,1212960.0
18858,the pirate,Ellen Ross,1508012.0
18859,the good heart,Stephen Henderson,196179.0
18860,the history boys,James Corden,55466.0
18861,unknown,Aidan Quinn,18992.0
18862,m*a*s*hÂ            ,Mike Farrell,64811.0
18863,midnight cowboy,John McGiver,1943.0
18864,airplane!,Barbara Billingsley,117723.0
18865,chain of command,Jon Osbeck,1084258.0
18866,friday,Tony Cox,19754.0
18867,menace ii society,Khandi Alexander,19265.0
18868,empireÂ            ,Malik Yoba,12977.0
18869,creepshow 2,Dorothy Lamour,83400.0
18870,the ballad of cable hogue,L.Q. Jones,8262.0
18871,in cold blood,Will Geer,70990.0
18872,the nun's story,Beatrice Straight,10083.0
18873,harper,Shelley Winters,7632.0
18874,frenzy,Clive Swift,33108.0
18875,the witch,Ralph Ineson,202032.0
18876,i got the hook up,Anthony Johnson,91525.0
18877,she's the one,Michael McGlone,69298.0
18878,gods and monsters,Kevin J. O'Connor,18916.0
18879,the secret in their eyes,Guillermo Francella,93650.0
18880,day of the dead,Joseph Pilato,54855.0
18881,train,Derek Magyar,78659.0
18882,evil dead ii,Kassie Wesley DePaiva,11751.0
18883,pootie tang,Robert Vaughn,14060.0
18884,sharknado,Cassandra Scerbo,4740850.0
18885,la otra conquista,DamiÃ¡n Delgado,
18886,trollhunter,Glenn Erland Tosterud,142004.0
18887,ira & abby,Kevin Sussman,60633.0
18888,the watch,Rosemarie DeWitt,14892.0
18889,winter passing,Dallas Roberts,424.0
18890,d.e.b.s.,Scoot McNairy,59233.0
18891,the masked saint,Lara Jean Chorostecki,1102260.0
18892,the betrayed,Blaine Anderson,1366454.0
18893,taxman,Robert Townsend,68750.0
18894,the secretÂ            ,Genevieve O'Reilly,139654.0
18895,02:13,Jere Burns,57167.0
18896,"batman: the dark knight returns, part 2",Grey Griffin,5070500.0
18897,time to choose,Peter Agnefjall,
18898,in the name of the king: the last job,Ralitsa Paskaleva,1287700.0
18899,wicked blood,Lew Temple,37027.0
18900,dawn patrol,Rita Wilson,12931.0
18901,lords of london,Glen Murphy,189431.0
18902,high anxiety,Dick Van Patten,14671.0
18903,march of the penguins,Romane Bohringer,40938.0
18904,margin call,Ashley Williams,122888.0
18905,august,Edward Conna,92490.0
18906,choke,Jonah Bobo,51297.0
18907,whiplash,Chris Mulkey,15824.0
18908,city of god,Alexandre Rodrigues,8595.0
18909,human traffic,Shaun Parkes,30316.0
18910,day one,Luis Antonio,3553106.0
18911,the dead girl,Piper Laurie,6721.0
18912,the hunt,Hana Shuan,2660596.0
18913,a christmas story,Scott Schwartz,4586323.0
18914,bella,Eduardo VerÃ¡stegui,
18915,class of 1984,Timothy Van Patten,44797.0
18916,the opposite sex,Josh Hopkins,31532.0
18917,dreaming of joseph lees,Miriam Margolyes,6199.0
18918,the class,AngÃ©lica Sancio,
18919,rosemary's baby,Charles Grodin,28164.0
18920,the man who shot liberty valance,Vera Miles,7303.0
18921,adam,Amy Irving,27563.0
18922,maria full of grace,Yenny Paola Vega,5891.0
18923,beginners,Mary Page Keller,82653.0
18924,feast,Henry Rollins,9290.0
18925,animal house,Tim Matheson,21561.0
18926,goldfinger,Lois Maxwell,9878.0
18927,antiviral,Caleb Landry Jones,572541.0
18928,it's a wonderful life,Thomas Mitchell,3383.0
18929,trainspotting,Ewen Bremner,1125.0
18930,the original kings of comedy,Steve Harvey,82587.0
18931,paranormal activity 2,Micah Sloat,90597.0
18932,waking ned devine,Fionnula Flanagan,58068.0
18933,bowling for columbine,Bill Clinton,116341.0
18934,coming home,Ni Yan,131303.0
18935,a nightmare on elm street 2: freddy's revenge,Marshall Bell,3041.0
18936,a room with a view,Denholm Elliott,656.0
18937,the purge,Chris Mulkey,15824.0
18938,sinister,James Ransone,5296.0
18939,martin lawrence live: runteldat,Dayna Devon,1215405.0
18940,cat on a hot tin roof,Jack Carson,2672.0
18941,beneath the planet of the apes,Victor Buono,24811.0
18942,air bud,Michael Jeter,2169.0
18943,pokÃ©mon 3: the movie,Lisa Ortiz,2577818.0
18944,jason lives: friday the 13th part vi,Vincent Guastaferro,97068.0
18945,the bridge on the river kwai,Jack Hawkins,10018.0
18946,spaced invaders,Tonya Lee Williams,1212987.0
18947,family plot,William Devane,21416.0
18948,the apartment,David White,141694.0
18949,jason goes to hell: the final friday,Erin Gray,33850.0
18950,torn curtain,David Opatoshu,15744.0
18951,dave chappelle's block party,Lauryn Hill,4244.0
18952,slow west,Ben Mendelsohn,77335.0
18953,krush groove,Bobby Brown,1356210.0
18954,next day air,Mike Epps,51944.0
18955,elmer gantry,Edward Andrews,29719.0
18956,judgment at nuremberg,Spencer Tracy,12147.0
18957,trippin',Countess Vaughn,166559.0
18958,robot chickenÂ            ,Breckin Meyer,33654.0
18959,red river,Harry Carey Jr.,4316.0
18960,phat girlz,Joyful Drake,591785.0
18961,before midnight,Athina Rachel Tsangari,236884.0
18962,teen wolf too,Kim Darby,15655.0
18963,phantasm ii,James Le Gros,6474.0
18964,woman thou art loosed,Clifton Powell,58924.0
18965,real women have curves,George Lopez,41798.0
18966,deadline gallipoliÂ            ,Luke Ford,55900.0
18967,water,Seema Biswas,230632.0
18968,east is east,Om Puri,11851.0
18969,whipped,David Heyman,10968.0
18970,kama sutra: a tale of love,Rekha,580892.0
18971,please give,Ann Morgan Guilbert,151759.0
18972,willy wonka & the chocolate factory,Julie Dawn Cole,3464.0
18973,warlock: the armageddon,Paula Marshall,59449.0
18974,8 heads in a duffel bag,Dyan Cannon,40403.0
18975,days of heaven,Richard Libertini,20163.0
18976,thirteen conversations about one thing,Amy Irving,27563.0
18977,jawbreaker,Jeff Conaway,8894.0
18978,basquiat,Courtney Love,7621.0
18979,frances ha,Vanessa Ray,485005.0
18980,tsotsi,Rapulana Seiphemo,13098.0
18981,happiness,Dylan Baker,19152.0
18982,dysfunktional family,Robert Noble,125845.0
18983,tusk,Michael Parks,2536.0
18984,oldboy,Hye-jeong Kang,1299317.0
18985,letters to god,Christopher Schmidt,2758441.0
18986,hobo with a shotgun,Molly Dunsworth,232684.0
18987,compadres,Erick Elias,1240883.0
18988,freeway,Robert Peters,1217939.0
18989,love's abiding joy,Brianna Brown,52271.0
18990,fish tank,Jason Maza,142289.0
18991,damsels in distress,Zach Woods,464993.0
18992,creatureÂ            ,Megalyn Echikunwoke,25382.0
18993,bachelorette,Andrew Rannells,990369.0
18994,braindeadÂ            ,Zach Grenier,7471.0
18995,brave new girl,Lindsey Haun,78229.0
18996,tim and eric's billion dollar movie,Bob Ross,157338.0
18997,the gambler,Griffin Cleveland,1259760.0
18998,the grandÂ            ,Tim Healy,1212181.0
18999,summer storm,Robert Stadlober,5201.0
19000,fort mccoy,Brendan Fehr,72440.0
19001,chain letter,Noah Segan,48312.0
19002,just looking,Peter Onorati,21490.0
19003,the divide,Rosanna Arquette,2165.0
19004,the eclipse,Jim Norton,14950.0
19005,demonic,Aaron Yoo,54247.0
19006,my big fat independent movie,David Douglas,100538.0
19007,alice in wonderland,Anne Hathaway,1813.0
19008,the deported,Talia Shire,3094.0
19009,tanner hall,Chris Kattan,58317.0
19010,open road,Emily Nelson,66556.0
19011,they came together,Jack McBrayer,58737.0
19012,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,Olivia Alexander,932695.0
19013,never back down 2: the beatdown,Jillian Murray,118362.0
19014,point blank,Carroll O'Connor,26512.0
19015,four single fathers,Salvatore Santone,
19016,enter the dangerous mind,Jason Priestley,19143.0
19017,something wicked,John Robinson,19197.0
19018,awol-72,Brett Wagner,60081.0
19019,iguana,Fabio Testi,21181.0
19020,cinderella,Lily James,1016168.0
19021,chicago overcoat,Frank Vincent,7164.0
19022,barry munday,Shea Whigham,74242.0
19023,central station,Othon Bastos,10061.0
19024,pocketful of miracles,Thomas Mitchell,3383.0
19025,close range,Scott Evans,1427684.0
19026,boynton beach club,Brenda Vaccaro,30585.0
19027,amnesiac,Mia Barron,170483.0
19028,freakonomics,Tempestt Bledsoe,92087.0
19029,the omen,Billie Whitelaw,8226.0
19030,high tension,Oana Pellea,81134.0
19031,griff the invisible,Kelly Paterniti,1034194.0
19032,unnatural,Allegra Carpenter,1378128.0
19033,hustle & flow,Elise Neal,21215.0
19034,some like it hot,George Raft,3152.0
19035,friday the 13th part vii: the new blood,William Butler,81460.0
19036,the wizard of oz,Billie Burke,9071.0
19037,young frankenstein,Teri Garr,8437.0
19038,diary of the dead,Joe Dinicol,81098.0
19039,lage raho munna bhai,Jimmy Shergill,35792.0
19040,ulee's gold,Vanessa Zima,130104.0
19041,the black stallion,Hoyt Axton,16166.0
19042,sardaar ji,Diljit Dosanjh,928221.0
19043,journey to saturn,Casper Christensen,42095.0
19044,donovan's reef,Jack Warden,5251.0
19045,the dress,Henri Garcin,27880.0
19046,a guy named joe,Irene Dunne,77158.0
19047,blazing saddles,Harvey Korman,13640.0
19048,friday the 13th: the final chapter,Kimberly Beck,2174.0
19049,ida,Agata Kulesza,566101.0
19050,maurice,Simon Callow,4001.0
19051,beer league,Seymour Cassel,5950.0
19052,the astronaut's wife,Clea DuVall,20387.0
19053,riding giants,Laird John Hamilton,4324.0
19054,timecrimes,BÃ¡rbara Goenaga,
19055,silver medallist,Zheng Xu,3945443.0
19056,timber falls,Beth Broderick,45391.0
19057,singin' in the rain,Cyd Charisse,41226.0
19058,"fat, sick & nearly dead",Amy Badberg,1298586.0
19059,a haunted house,J.B. Smoove,
19060,2016: obama's america,Dinesh D'Souza,219861.0
19061,halloween ii,Margot Kidder,20011.0
19062,that thing you do!,Ethan Embry,58019.0
19063,halloween iii: season of the witch,Nancy Kyes,11787.0
19064,escape from the planet of the apes,Sal Mineo,2770.0
19065,hud,Whit Bissell,13786.0
19066,kevin hart: let me explain,Dana Hanna,2306578.0
19067,my own private idaho,Flea,1237.0
19068,garden state,Jill Flint,118494.0
19069,before sunrise,Dominik Castell,3735.0
19070,sur le seuil,Jean Pierre Bergeron,94884.0
19071,jesus' son,Mark Webber,4451.0
19072,saving face,Jessica Hecht,14984.0
19073,brick lane,Tannishtha Chatterjee,87297.0
19074,robot & frank,Ana Gasteyer,86267.0
19075,my life without me,Amanda Plummer,99.0
19076,the spectacular now,Dayo Okeniyi,1030512.0
19077,marilyn hotchkiss' ballroom dancing and charm school,Michael Bower,175533.0
19078,religulous,Steve Burg,74089.0
19079,fuel,George W. Bush,19011.0
19080,valley of the heart's delight,Tom Bower,19453.0
19081,dodgeball: a true underdog story,Joel David Moore,59231.0
19082,eye of the dolphin,George Harris,2247.0
19083,8: the mormon proposition,Gavin Newsom,522548.0
19084,the other end of the line,Shriya Saran,145628.0
19085,anatomy,Sebastian Blomberg,6268.0
19086,sleep dealer,Tenoch Huerta,87265.0
19087,super,Paul T. Taylor,1133460.0
19088,christmas mail,Lochlyn Munro,58058.0
19089,stung,David Masterson,116312.0
19090,antibirth,Mark Webber,4451.0
19091,get on the bus,Andre Braugher,6861.0
19092,thr3e,Justine Waddell,42705.0
19093,idiocracy,David Herman,52794.0
19094,the rise of the krays,Kris Sommerville,1281289.0
19095,this is england,Jack O'Connell,85065.0
19096,alien uprising,Bianca Brigitte VanDamme,1084848.0
19097,bathing beauty,Red Skelton,105636.0
19098,go for it!,Rene Rosado,204384.0
19099,"dancer, texas pop. 81",Alexandra Holden,69399.0
19100,show boat,Howard Keel,39601.0
19101,redemption road,Luke Perry,8395.0
19102,the brave little toaster,Mindy Sterling,13924.0
19103,fantasia,unknown,5262074.0
19104,the french connection,Tony Lo Bianco,15183.0
19105,8 days,Ivette Alvarez,
19106,friday the 13th part iii,Catherine Parks,55268.0
19107,friday the 13th: a new beginning,Dominick Brascia,58821.0
19108,the last sin eater,A.J. Buckley,60460.0
19109,do you believe?,Madison Pettis,74929.0
19110,impact point,Linden Ashby,57251.0
19111,the valley of decision,Lionel Barrymore,17753.0
19112,eden,Brad Schmidt,1434820.0
19113,chicken tikka masala,Shobu Kapoor,62230.0
19114,always woodstock,Jason Ritter,50095.0
19115,jack brooks: monster slayer,Stefanie Drummond,80021.0
19116,the best years of our lives,Dana Andrews,13578.0
19117,bully,Brad Renfro,51214.0
19118,elling,Sven Nordin,47176.0
19119,mi america,Brad Lee Wind,205136.0
19120,[rec],Carlos Lasarte,54519.0
19121,lies in plain sight,Cheyenne Haynes,189794.0
19122,sharkskin,Carmen Argenziano,28413.0
19123,containment,Louise Brealey,1244469.0
19124,the timber,Shaun O'Hagan,140409.0
19125,from russia with love,Lois Maxwell,9878.0
19126,the toxic avenger part ii,Lisa Gaye,103462.0
19127,in the heat of the nightÂ            ,Crystal R. Fox,937317.0
19128,sleeper,Mews Small,133774.0
19129,it follows,Jake Weary,133980.0
19130,everything you always wanted to know about sex * but were afraid to ask,Lynn Redgrave,29791.0
19131,to kill a mockingbird,William Windom,8499.0
19132,mad max 2: the road warrior,Kjell Nilsson,933020.0
19133,the legend of drunken master,Ho-Sung Pak,84876.0
19134,lolita,Lois Maxwell,9878.0
19135,boys don't cry,Jeannetta Arnette,2842.0
19136,silent house,Adam Trese,27858.0
19137,the lives of others,Martina Gedeck,678.0
19138,courageous,T.C. Stallings,525138.0
19139,the hustler,Murray Hamilton,8608.0
19140,boom town,Claudette Colbert,30155.0
19141,the triplets of belleville,BÃ©atrice Bonifassi,
19142,smoke signals,Gary Farmer,15439.0
19143,american splendor,Daniel Tay,27974.0
19144,before sunset,Marie Pillet,3731.0
19145,amores perros,Goya Toledo,261.0
19146,thirteen,Kip Pardue,65561.0
19147,gentleman's agreement,John Garfield,81970.0
19148,winter's bone,Lauren Sweetser,126488.0
19149,touching the void,Joe Simpson,68538.0
19150,alexander's ragtime band,John Carradine,8516.0
19151,me and you and everyone we know,Miranda July,16860.0
19152,inside job,Barney Frank,1229136.0
19153,we are your friends,Jonny Weston,928575.0
19154,ghost dog: the way of the samurai,Richard Portnow,4255.0
19155,harsh times,Noel Gugliemi,53252.0
19156,captive,Sydelle Noel,1104414.0
19157,full frontal,Blair Underwood,56871.0
19158,witchboard,Rose Marie,163361.0
19159,strangers with candyÂ            ,Maria Thayer,59257.0
19160,hamlet,Richard Briers,29859.0
19161,shortbus,Raphael Barker,19763.0
19162,waltz with bashir,Zahava Solomon,2646509.0
19163,"the book of mormon movie, volume 1: the journey",Bruce Newbold,162926.0
19164,no end in sight,Donald Rumsfeld,95779.0
19165,the diary of a teenage girl,Austin Lyon,1336393.0
19166,get realÂ            ,Debrah Farentino,23214.0
19167,in the shadow of the moon,Neil Armstrong,87485.0
19168,meek's cutoff,Shirley Henderson,1834.0
19169,inside deep throat,Linda Lovelace,
19170,dinner rush,Ajay Naidu,1982.0
19171,clockwatchers,Jamie Kennedy,6213.0
19172,the virginity hit,Zack Pearlman,130535.0
19173,subway,Jean-Hugues Anglade,7037.0
19174,house of d,Frank Langella,8924.0
19175,teeth,John Hensley,74427.0
19176,six-string samurai,Kim De Angelo,104001.0
19177,hum to mohabbat karega,Shakti Kapoor,4254682.0
19178,it's all gone pete tong,Kate Magowan,71282.0
19179,saint john of las vegas,Romany Malco,71530.0
19180,24 7: twenty four seven,Karl Collins,193356.0
19181,stonewall,Matt Craven,13525.0
19182,eurekaÂ            ,Salli Richardson-Whitfield,53918.0
19183,roadside romeo,Javed Jaffrey,86086.0
19184,this thing of ours,Chuck Zito,71521.0
19185,the lost medallion: the adventures of billy stone,Tiya Sircar,109046.0
19186,the last five years,Charly Bivona,1660460.0
19187,the missing person,Paul Adelstein,17342.0
19188,return of the living dead iii,Sarah Douglas,31364.0
19189,london,Dane Cook,31837.0
19190,sherrybaby,Michelle Hurst,96223.0
19191,stealing harvard,Chris Penn,2969.0
19192,circle,Kaiwi Lyman-Mersereau,968742.0
19193,eden lake,Lorraine Stanley,85073.0
19194,plush,Marlene Forte,146004.0
19195,vampire killers,Silvia Colloca,141492.0
19196,gangster's paradise: jerusalema,Robert Hobbs,82190.0
19197,freeze frame,Ian McNeice,3547.0
19198,grave encounters,Ashleigh Gryzko,239150.0
19199,stitches,Jemma Curran,2514067.0
19200,nine dead,Marc Macaulay,6908.0
19201,"to be frank, sinatra at 100",Louis Walsh,1220159.0
19202,bananas,Louise Lasser,9565.0
19203,supercapitalist,Kathy Uyen,210135.0
19204,rockaway,Ricardo Chavira,80967.0
19205,wingsÂ            ,Amy Yasbeck,1219.0
19206,the lady from shanghai,Ted de Corsia,2097.0
19207,no man's land: the rise of reeker,Robert Pine,74573.0
19208,highway,Mark Rolston,6576.0
19209,small apartments,Matt Lucas,26209.0
19210,coffee town,Glenn Howerton,77870.0
19211,the ghastly love of johnny x,Paul Williams,35040.0
19212,all is bright,Peter Hermann,50117.0
19213,the torture chamber of dr. sadism,Karin Dor,10073.0
19214,straight a's,Josh Meyers,124471.0
19215,a funny thing happened on the way to the forum,Phil Silvers,40178.0
19216,slacker uprising,Steve Earle,203696.0
19217,the legend of hell's gate: an american conspiracy,Glenn Morshower,12797.0
19218,the walking deceased,Dave Sheridan,35701.0
19219,the curse of downers grove,Tom Arnold,74036.0
19220,shark lake,James Chalke,90117.0
19221,river's edge,Ione Skye,3126.0
19222,northfork,Jon Gries,9629.0
19223,the marine 4: moving target,David Lewis,576249.0
19224,buried,Erik Palladino,43902.0
19225,submarine,Sally Hawkins,39658.0
19226,the square,Aida Elkashef,1285546.0
19227,one to another,Pierre Perrier,191503.0
19228,carrie,Portia Doubleday,117669.0
19229,abcd (any body can dance),Prabhudheva,89154.0
19230,a nightmare on elm street,Amanda Wyss,13656.0
19231,man on wire,Jean-Louis Blondeau,81428.0
19232,abandoned,Rachel Nash,95282.0
19233,brotherly love,Faizon Love,62066.0
19234,the last exorcism,Patrick Fabian,58791.0
19235,nowhere boy,Anne-Marie Duff,37058.0
19236,a streetcar named desire,Kim Hunter,2215579.0
19237,dr. strangelove or: how i learned to stop worrying and love the bomb,Keenan Wynn,4966.0
19238,el crimen del padre amaro,Pedro ArmendÃ¡riz Jr.,
19239,beasts of the southern wild,Dwight Henry,1055236.0
19240,battle for the planet of the apes,Claude Akins,4307.0
19241,songcatcher,Jane Adams,209.0
19242,higher ground,Michael Chernus,87070.0
19243,vaalu,Brahmanandam,113810.0
19244,the greatest movie ever sold,Donald Trump,33663.0
19245,ed and his dead mother,Jon Gries,9629.0
19246,travelers and magicians,Sonam Kinga,239173.0
19247,hang 'em high,Alan Hale Jr.,35322.0
19248,deadline - u.s.a.,Kim Hunter,2215579.0
19249,sublime,Cas Anvar,59214.0
19250,a beginner's guide to snuff,Bree Williamson,1220754.0
19251,independence daysaster,Nicholas Carella,200615.0
19252,dysfunctional friends,Tatyana Ali,4996.0
19253,run lola run,Armin Rohde,1083.0
19254,may,Nora Zehetner,34070.0
19255,against the wild,Erin Pitt,1189293.0
19256,living dark: the story of ted the caver,Circus-Szalewski,99219.0
19257,under the same moon,Kate del Castillo,36628.0
19258,conquest of the planet of the apes,John Randolph,18649.0
19259,in the bedroom,Karen Allen,650.0
19260,i spit on your grave,Daniel Franzese,32598.0
19261,"happy, texas",Jeremy Northam,18325.0
19262,my summer of love,Dean Andrews,58693.0
19263,the lunchbox,Lillete Dubey,6498.0
19264,yes,Stephanie Leonidas,23587.0
19265,you can't take it with you,Lionel Barrymore,17753.0
19266,from here to eternity,Deborah Kerr,20141.0
19267,she wore a yellow ribbon,Victor McLaglen,30495.0
19268,grace unplugged,Anthony Reynolds,1088938.0
19269,foolish,Marla Gibbs,68751.0
19270,n-secure,Tempestt Bledsoe,92087.0
19271,caramel,Nadine Labaki,53431.0
19272,out of the dark,Alejandro Furth,169625.0
19273,the bubble,Yousef 'Joe' Sweid,312548.0
19274,the conversation,Cindy Williams,8434.0
19275,dil jo bhi kahey...,Bhoomika Chawla,120429.0
19276,mississippi mermaid,Michel Bouquet,11989.0
19277,i love your work,Nicky Katt,18070.0
19278,cabin fever,Samuel Davis,1129413.0
19279,dawn of the dead,Mekhi Phifer,327.0
19280,waitress,Eddie Jemison,1898.0
19281,bloodsport,Ken Siu,70255.0
19282,mr. smith goes to washington,Thomas Mitchell,3383.0
19283,kids,Justin Pierce,57389.0
19284,the squid and the whale,Owen Kline,66257.0
19285,kissing jessica stein,Brian Stepanek,146391.0
19286,"a woman, a gun and a noodle shop",Dahong Ni,17382.0
19287,kickboxer: vengeance,Sam Medina,1044954.0
19288,spellbound,Leo G. Carroll,2642.0
19289,exotica,Sarah Polley,98.0
19290,buffalo '66,Jan-Michael Vincent,83037.0
19291,insidious,Philip Friedman,1599752.0
19292,repo man,Miguel Sandoval,30488.0
19293,nine queens,Leticia BrÃ©dice,
19294,the gatekeepers,Yaakov Peri,1157957.0
19295,the ballad of jack and rose,Ryan McDonald,153516.0
19296,the to do list,Scott Porter,53368.0
19297,killing zoe,Jean-Hugues Anglade,7037.0
19298,the believer,Summer Phoenix,34543.0
19299,snow angels,Tom Noonan,119232.0
19300,unsullied,Malone Thomas,1474630.0
19301,session 9,Larry Fessenden,31268.0
19302,i want someone to eat cheese with,Joey Slotnick,9998.0
19303,mooz-lum,Evan Ross,94103.0
19304,hatchet,Joel Murray,155649.0
19305,modern times,Fred Malatesta,30203.0
19306,stolen summer,Bonnie Hunt,5149.0
19307,my name is bruce,Timothy Patrick Quill,11766.0
19308,the salon,Garrett Morris,83187.0
19309,road hard,David Alan Grier,58563.0
19310,forty shades of blue,Darren E. Burrows,16428.0
19311,amigo,Ronnie Lazaro,1076721.0
19312,pontypool,Boyd Banks,20196.0
19313,trucker,Matthew Lawrence,11716.0
19314,me you and five bucks,Michael Elian,1454091.0
19315,the lords of salem,Michael Berryman,7073.0
19316,housebound,Cameron Rhodes,5540.0
19317,wal-mart: the high cost of low price,Matt Hunter,84133.0
19318,fetching cody,Kyla Wise,1238598.0
19319,once upon a time in queens,Paul Sorvino,7004.0
19320,closer to the moon,Martin Hancock,28158.0
19321,mutant world,John DeSantis,43299.0
19322,checkmate,Michael ParÃ©,
19323,jack reacher,David Oyelowo,35013.0
19324,#horror,Lydia Hearst,210573.0
19325,wind walkers,Kiowa Gordon,84218.0
19326,snow white and the seven dwarfs,Lucille La Verne,288940.0
19327,the holy girl,MarÃ­a Alche,
19328,shalako,Honor Blackman,9907.0
19329,incident at loch ness,John Bailey,3053760.0
19330,the dog lover,Cullen Douglas,78117.0
19331,girl house,Chasty Ballesteros,1158832.0
19332,the blue room,Laurent Poitrenaux,1066144.0
19333,house at the end of the drive,Angela Jones,71836.0
19334,batman: the movie,Burt Ward,35192.0
19335,"lock, stock and two smoking barrels",Dexter Fletcher,974.0
19336,the ballad of gregorio cortez,Ned Beatty,13726.0
19337,the streets of san franciscoÂ            ,unknown,5262074.0
19338,the celebration,Trine Dyrholm,4460.0
19339,trees lounge,Carol Kane,10556.0
19340,journey from the fall,Cat Ly,81194.0
19341,the basket,Peter Coyote,9979.0
19342,eddie: the sleepwalking cannibal,Georgina Reilly,90683.0
19343,mercury rising,Carrie Preston,7465.0
19344,space: above and beyondÂ            ,Kristen Cloke,58392.0
19345,queen of the mountains,Mirlan Abdulayev,1372351.0
19346,def-con 4,Tim Choate,94998.0
19347,the hebrew hammer,Tony Cox,19754.0
19348,neal 'n' nikki,Samantha McLeod,95412.0
19349,the 41-year-old virgin who knocked up sarah marshall and felt superbad about it,Matt Crabtree,118237.0
19350,forget me not,Christopher Atkins,42740.0
19351,rebecca,George Sanders,3361.0
19352,friday the 13th part 2,Amy Steel,58710.0
19353,the lost weekend,Frank Faylen,17759.0
19354,c.h.u.d.,Sam McMurray,5176.0
19355,filly brown,Jorge Diaz,2631962.0
19356,the lion of judah,Anupam Kher,6217.0
19357,niagara,Will Wright,34279.0
19358,how green was my valley,Barry Fitzgerald,13820.0
19359,the girlfriend experienceÂ            ,Paul Sparks,167564.0
19360,da sweet blood of jesus,Felicia Pearson,219654.0
19361,"sex, lies, and videotape",Steven Brill,32593.0
19362,saw,Shawnee Smith,2138.0
19363,super troopers,Jay Chandrasekhar,52049.0
19364,the algerian,Ben Youcef,1195183.0
19365,the amazing catfish,JosÃ© Manuel Orozco Angulo,
19366,the day the earth stood still,Juan Riedinger,85613.0
19367,monsoon wedding,Lillete Dubey,6498.0
19368,you can count on me,Gaby Hoffmann,12930.0
19369,the trouble with harry,Royal Dano,19968.0
19370,lucky number slevin,Dorian Missick,26718.0
19371,but i'm a cheerleader,Eddie Cibrian,55541.0
19372,home run,Scott Elrod,108532.0
19373,reservoir dogs,Chris Penn,2969.0
19374,the blue bird,Gale Sondergaard,25173.0
19375,"the good, the bad and the ugly",Enzo Petito,1077276.0
19376,the second mother,Luis Miranda,609937.0
19377,blue like jazz,Eric Lange,116514.0
19378,down and out with the dolls,ZoÃ« Poledouris,
19379,"pink ribbons, inc.",unknown,5262074.0
19380,certifiably jonathan,Jonathan Winters,13593.0
19381,q,Yassine Azzouz,1016081.0
19382,the knife of don juan,Juan Carlos Montoya,3406652.0
19383,grand theft parsons,Jim Cody Williams,92328.0
19384,extreme movie,Vanessa Lee Chester,4938.0
19385,the charge of the light brigade,Spring Byington,20369.0
19386,below zero,Michael Eisner,1252778.0
19387,crowsnest,Chelsey Reist,1073525.0
19388,airborne,Brittney Powell,95939.0
19389,cotton comes to harlem,Calvin Lockhart,2067.0
19390,the wicked within,Patrick Muldoon,41687.0
19391,bleeding hearts,Dustin Diamond,19186.0
19392,waiting...,Vanessa Lengies,52938.0
19393,dead man's shoes,George Newton,122999.0
19394,wolf creekÂ            ,Lucy Fry,1192759.0
19395,from a whisper to a scream,Susan Tyrrell,59369.0
19396,sex with strangers,unknown,5262074.0
19397,dracula: pages from a virgin's diary,Brent Neale,1195707.0
19398,faith like potatoes,Jeanne Neilson,104686.0
19399,beyond the black rainbow,Eva Bourne,1048617.0
19400,the raid: redemption,Donny Alamsyah,1202416.0
19401,the dead undead,Matthew R. Anderson,24528.0
19402,the vatican exorcisms,Joe Marino,2322835.0
19403,casablanca,Conrad Veidt,3001.0
19404,lake mungo,Martin Sharpe,97588.0
19405,rocket singh: salesman of the year,Gauhar Khan,
19406,silent running,Jesse Vint,12123.0
19407,rocky,Carl Weathers,1101.0
